1	0.036114	0.027595	0.030071	0.03243	9.1324	10.183	0.078022	1.0437
2	0.14194	0.13396	0.18765	0.19119	7.1794	7.8428	0.23491	1.6089
3	0.087777	0.079938	0.1048	0.10597	5.3836	6.7678	0.19806	1.7173
4	0.12616	0.12036	0.16354	0.16493	11.172	15.221	0.19347	0.73366
5	0.066434	0.062791	0.057829	0.059337	21.474	21.944	0.12194	1.2236
6	0.1345	0.12489	0.17155	0.17212	19.229	17.294	0.24964	1.6131
7	0.078403	0.074738	0.099498	0.10019	9.4516	7.8888	0.17342	1.5274
8	0.1057	0.10302	0.1395	0.13988	6.5684	7.7636	0.22157	1.6734
9	0.079609	0.076861	0.10034	0.10065	5.6622	6.4466	0.14228	0.90338
10	0.12835	0.12465	0.17339	0.17394	4.1255	6.3142	0.24964	1.5936
11	0.074055	0.071478	0.09218	0.092847	5.1913	6.4703	0.16264	1.3693
12	0.10625	0.10157	0.13971	0.1407	4.0285	6.6522	0.20768	1.3654
13	0.086053	0.082769	0.11148	0.11203	4.7187	6.048	0.16335	1.0888
14	0.11162	0.10681	0.14815	0.1489	3.9693	6.0559	0.20235	1.1522
15	0.071211	0.067725	0.086664	0.087834	6.0087	6.5822	0.14798	1.2905
16	0.11437	0.11036	0.15258	0.15348	5.6741	5.7905	0.28611	2.6692
17	0.089813	0.087713	0.11745	0.1182	4.4437	6.8159	0.23883	2.4078
18	0.10654	0.10248	0.1396	0.14054	4.4934	7.2801	0.2675	2.587
19	0.081577	0.079291	0.10351	0.10395	5.6517	7.0044	0.21474	2.1556
20	0.11827	0.11414	0.15802	0.15919	4.1134	6.6051	0.34545	3.8586
21	0.081815	0.079732	0.10373	0.10483	3.7186	6.5383	0.26492	3.0611
22	0.10042	0.097861	0.13127	0.13227	3.5216	5.9523	0.3089	3.4001
23	0.087947	0.084441	0.11285	0.11375	4.2482	5.7107	0.26356	2.8798
24	0.11365	0.10915	0.15003	0.15086	4.8992	6.3375	0.34995	3.8429
25	0.079458	0.076536	0.099838	0.10051	5.4888	7.8008	0.29374	3.6657
26	0.11068	0.10649	0.14573	0.14694	4.3246	6.5707	0.43171	5.4205
27	0.093987	0.091264	0.12277	0.12394	4.3235	6.5742	0.41343	5.4715
28	0.1065	0.10347	0.1403	0.14252	4.2077	7.0455	0.62837	9.203
29	0.080117	0.078251	0.10264	0.10576	4.8055	7.2353	1.01	16.904
30	0.11306	0.10923	0.14991	0.15412	5.6342	7.8957	0.92156	15.453
31	0.087708	0.085035	0.11239	0.11741	8.3626	9.0796	1.0778	19.977
32	0.10281	0.098732	0.13208	0.13788	8.301	9.4819	0.87281	15.823
33	0.091552	0.08985	0.11531	0.12126	10.555	12.513	0.75944	14.679
34	0.11958	0.11395	0.15347	0.16073	13.189	13.473	0.73361	13.815
35	0.089539	0.084934	0.10917	0.11464	10.018	10.459	0.58777	11.439
36	0.10787	0.1048	0.14054	0.14843	6.5166	9.0152	0.57236	10.054
37	0.095507	0.092272	0.12333	0.13158	5.9952	8.075	0.58131	11.508
38	0.10872	0.10501	0.1418	0.14675	6.3751	8.3947	0.51067	8.5874
39	0.081701	0.081647	0.10444	0.11751	8.017	9.4878	0.52603	8.575
40	0.11214	0.10773	0.14629	0.15035	7.5869	8.9316	0.5057	9.3613
41	0.094434	0.09382	0.12141	0.1343	6.8102	8.8231	0.49343	7.2843
42	0.10582	0.10398	0.13691	0.14432	6.3135	9.4444	0.52583	8.4777
43	0.093139	0.091675	0.11739	0.13561	6.4192	8.9148	0.54925	8.5533
44	0.11801	0.11369	0.15414	0.16055	6.9701	8.8508	0.33472	5.3752
45	0.089791	0.090638	0.1157	0.13011	6.8364	9.3698	0.45867	7.0268
46	0.1047	0.10334	0.13694	0.15358	6.9701	9.588	0.49752	7.8308
47	0.094356	0.093838	0.12294	0.13863	7.0511	8.4725	0.49612	7.3574
48	0.1122	0.10821	0.14624	0.16342	7.1436	8.269	0.52039	7.832
49	0.086298	0.086789	0.10988	0.12615	6.7519	8.6813	0.45544	7.2403
50	0.11094	0.10998	0.14597	0.15433	5.0478	8.2335	0.43295	5.9922
51	0.098757	0.10066	0.12853	0.14019	4.7182	8.2526	0.46978	6.7308
52	0.1083	0.10762	0.14204	0.14761	4.2588	8.4272	0.36999	5.4142
53	0.09201	0.092167	0.11695	0.12984	4.3707	7.7177	0.44074	6.3519
54	0.11495	0.11411	0.15261	0.15883	4.5698	7.9102	0.41995	6.2525
55	0.095312	0.094876	0.12055	0.13019	5.1374	8.1977	0.38022	5.5312
56	0.10657	0.10458	0.13614	0.1446	5.2011	7.6841	0.40069	6.359
57	0.097729	0.097875	0.12329	0.13016	4.8338	7.0912	0.43041	6.5189
58	0.11644	0.1148	0.15167	0.16051	4.5238	7.6375	0.41824	5.4274
59	0.09492	0.097012	0.11694	0.12124	4.7361	8.3647	0.41098	6.4836
60	0.11356	0.11321	0.14598	0.15201	5.4061	8.0015	0.48626	6.7038
61	0.10779	0.10502	0.13224	0.13777	7.3647	9.3683	0.45407	6.3979
62	0.11374	0.11432	0.14629	0.15154	7.833	10.82	0.44786	6.7272
63	0.096696	0.094965	0.11651	0.12164	7.8672	9.8605	0.45008	6.8222
64	0.11992	0.11702	0.15103	0.15478	10.278	11.049	0.45669	6.5576
65	0.10539	0.10437	0.12685	0.13368	13.156	13.026	0.46023	6.9957
66	0.11105	0.11027	0.14031	0.14563	11.469	10.833	0.41645	6.4902
67	0.10305	0.10003	0.12593	0.13366	9.0969	9.4481	0.38667	6.1744
68	0.12293	0.12077	0.15731	0.16235	7.9735	9.905	0.34858	5.2974
69	0.10529	0.10486	0.12463	0.12961	9.905	11.827	0.35352	4.8658
70	0.12245	0.11919	0.14576	0.15248	11.343	14.227	0.33915	5.2315
71	0.1112	0.10738	0.13349	0.13707	10.436	12.645	0.38291	5.6388
