1	0.036114	0.045379	0.030611	0.032428	9.1324	10.751	0.27037	1.0428
2	0.14194	0.13242	0.1885	0.1912	7.1794	9.6228	0.42482	1.6129
3	0.087777	0.094793	0.10509	0.10598	5.3836	9.0022	0.57136	1.7182
4	0.12616	0.12015	0.16386	0.16493	11.172	8.7684	0.31354	0.73126
5	0.066434	0.063061	0.05818	0.059339	21.474	8.6121	0.37872	1.223
6	0.1345	0.12672	0.17169	0.17213	19.229	7.1484	0.56209	1.6106
7	0.078403	0.089266	0.099658	0.1002	9.4516	8.6617	0.46925	1.5251
8	0.1057	0.11001	0.13959	0.13989	6.5684	9.4434	0.54994	1.6703
9	0.079609	0.089544	0.10041	0.10065	5.6622	8.3709	0.31011	0.90336
10	0.12835	0.12811	0.17352	0.17395	4.1255	7.0808	0.55476	1.5935
11	0.074055	0.084652	0.092341	0.092851	5.1913	9.4246	0.44467	1.3717
12	0.10625	0.10841	0.13994	0.14071	4.0285	9.2748	0.47982	1.3651
13	0.086053	0.097527	0.11161	0.11203	4.7187	8.362	0.37096	1.0881
14	0.11162	0.11417	0.14834	0.1489	3.9693	8.095	0.41931	1.1525
15	0.071211	0.080602	0.086934	0.087835	6.0087	8.6287	0.39351	1.2896
16	0.11437	0.11736	0.15281	0.15349	5.6741	8.8046	0.82045	2.6679
17	0.089813	0.098914	0.11763	0.1182	4.4437	8.3059	0.72452	2.4071
18	0.10654	0.10917	0.13981	0.14054	4.4934	7.5044	0.7793	2.5859
19	0.081577	0.091502	0.10362	0.10396	5.6517	7.4001	0.66081	2.1564
20	0.11827	0.12007	0.15829	0.15919	4.1134	8.0902	1.139	3.86
21	0.081815	0.09087	0.10399	0.10483	3.7186	8.2691	0.91057	3.0603
22	0.10042	0.10353	0.1315	0.13227	3.5216	8.1577	1.0197	3.4005
23	0.087947	0.096221	0.11306	0.11375	4.2482	8.1169	0.86663	2.8805
24	0.11365	0.11563	0.15023	0.15086	4.8992	9.8047	1.1498	3.8422
25	0.079458	0.088632	0.099996	0.10051	5.4888	10.486	1.0695	3.665
26	0.11068	0.11401	0.14602	0.14694	4.3246	8.6566	1.5759	5.4194
27	0.093987	0.10304	0.12305	0.12395	4.3235	9.5191	1.5763	5.4689
28	0.1065	0.11173	0.14081	0.14253	4.2077	16.022	2.5812	9.1981
29	0.080117	0.090365	0.10336	0.10576	4.8055	15.726	4.6487	16.897
30	0.11306	0.11673	0.15088	0.15412	5.6342	12.72	4.2294	15.447
31	0.087708	0.098057	0.11355	0.11741	8.3626	14.658	5.4255	19.97
32	0.10281	0.1088	0.13342	0.13788	8.301	13.339	4.3175	15.818
33	0.091552	0.10017	0.11668	0.12126	10.555	11.466	3.9641	14.675
34	0.11958	0.12196	0.15515	0.16073	13.189	13.476	3.7366	13.812
35	0.089539	0.098218	0.11044	0.11464	10.018	14.845	3.0345	11.433
36	0.10787	0.11295	0.14235	0.14843	6.5166	12.684	2.6817	10.048
37	0.095507	0.10254	0.12523	0.13158	5.9952	11.773	3.0561	11.504
38	0.10872	0.11324	0.14293	0.14675	6.3751	11.464	2.2813	8.5845
39	0.081701	0.093148	0.10743	0.11751	8.017	11.75	2.335	8.572
40	0.11214	0.11593	0.14723	0.15035	7.5869	11.305	2.4894	9.3583
41	0.094434	0.1063	0.12438	0.1343	6.8102	11.951	2.0282	7.2825
42	0.10582	0.11069	0.13862	0.14432	6.3135	11.245	2.3249	8.4761
43	0.093139	0.10143	0.12158	0.13561	6.4192	10.843	2.3523	8.5513
44	0.11801	0.12076	0.15562	0.16055	6.9701	11.666	1.441	5.3734
45	0.089791	0.10211	0.11902	0.13011	6.8364	10.218	1.928	7.0254
46	0.1047	0.11006	0.14077	0.15358	6.9701	10.456	2.1188	7.8277
47	0.094356	0.10635	0.12657	0.13862	7.0511	10.695	2.0378	7.3546
48	0.1122	0.11908	0.1502	0.16341	7.1436	11.859	2.1578	7.8295
49	0.086298	0.098916	0.11363	0.12614	6.7519	12.076	1.9417	7.2384
50	0.11094	0.11863	0.1479	0.15433	5.0478	11.438	1.6973	5.9905
51	0.098757	0.11137	0.13122	0.14019	4.7182	11.141	1.8814	6.7287
52	0.1083	0.11844	0.14333	0.14761	4.2588	11.628	1.5017	5.413
53	0.09201	0.10534	0.11992	0.12984	4.3707	11.73	1.7662	6.3505
54	0.11495	0.12278	0.15404	0.15883	4.5698	11.787	1.7198	6.2504
55	0.095312	0.10954	0.12276	0.13019	5.1374	11.576	1.5108	5.5282
56	0.10657	0.11402	0.13805	0.1446	5.2011	11.217	1.722	6.3571
57	0.097729	0.1092	0.12486	0.13015	4.8338	11.547	1.8254	6.5166
58	0.11644	0.12732	0.15369	0.16051	4.5238	13.471	1.5338	5.425
59	0.09492	0.1101	0.11792	0.12124	4.7361	13.194	1.7865	6.4809
60	0.11356	0.12527	0.14738	0.15201	5.4061	13.508	1.8767	6.7015
61	0.10779	0.11992	0.13352	0.13778	7.3647	14.657	1.78	6.395
62	0.11374	0.12632	0.1475	0.15154	7.833	15.222	1.8554	6.7241
63	0.096696	0.108	0.1177	0.12164	7.8672	15.103	1.8901	6.819
64	0.11992	0.12536	0.15189	0.15478	10.278	17.798	1.8281	6.554
65	0.10539	0.11617	0.12841	0.13368	13.156	20.515	1.9074	6.9917
66	0.11105	0.12115	0.1415	0.14563	11.469	17.821	1.721	6.4864
67	0.10305	0.11268	0.12767	0.13365	9.0969	14.872	1.6188	6.17
68	0.12293	0.12995	0.15844	0.16234	7.9735	15.342	1.399	5.2949
69	0.10529	0.11792	0.12575	0.12961	9.905	17.27	1.3586	4.8639
70	0.12245	0.12831	0.14727	0.15248	11.343	16.862	1.3892	5.2299
71	0.1112	0.11904	0.1343	0.13707	10.436	16.393	1.5569	5.6376
